"date_id","balance_id","balance_date","account_id","account_number","account_type","credit_score","currency_code","currency_name","opening_balance","closing_balance","average_balance"
1507,37093,"2024-02-15",26,5159171446,Savings,508,USD,Us Dollar,908159.44,867736.02,426097.05
973,24432,"2022-08-30",74,8466553961,Checking,513,INR,Indian Rupee,960958.73,997494.08,586466.26
114,31448,"2020-04-23",95,1905214712,Checking,323,USD,Us Dollar,975961.36,643529.53,774347.88
816,15226,"2022-03-26",38,5646590499,Investment,814,USD,Us Dollar,761353.37,215144.23,633136.27
405,47238,"2021-02-08",31,5341948287,Savings,705,USD,Us Dollar,766402.99,960743.18,123922.575
1126,18024,"2023-01-30",52,5623049910,Checking,438,USD,Us Dollar,684211.08,700808.45,436822.42
471,97870,"2021-04-15",21,3221389644,Savings,600,INR,Indian Rupee,494882.18,143144.13,461354.455
1769,18785,"2024-11-03",37,3399529185,Savings,804,USD,Us Dollar,295454.06,165187.38,326818.28
1285,70509,"2023-07-08",87,3297859812,Checking,628,INR,Indian Rupee,370497.02,48492.76,520266.95
409,70423,"2021-02-12",45,8713903249,Investment,540,USD,Us Dollar,31175.49,112129.85,638521.205
640,47999,"2021-10-01",83,7156618058,Savings,644,EUR,Euro,893872.73,970483.29,609474.145
903,52667,"2022-06-21",25,9343070075,Investment,339,USD,Us Dollar,431330.97,434279.74,570626.94
1095,61107,"2022-12-30",5,8185036628,Savings,709,USD,Us Dollar,524193.8,583252.8,791209.02
1231,37301,"2023-05-15",9,7454293392,Investment,628,EUR,Euro,882853.07,395105.36,889594.235
392,80265,"2021-01-26",53,9367791903,Investment,461,USD,Us Dollar,672895.19,781995.05,636512.41
1204,82536,"2023-04-18",32,7493577945,Investment,678,INR,Indian Rupee,572659.35,487165.81,253081.61
178,62840,"2020-06-26",17,6920920144,Checking,748,USD,Us Dollar,538398.92,622310.37,568927.145
1689,6010,"2024-08-15",64,2829800635,Investment,521,USD,Us Dollar,116097.43,576372.04,650182.78
26,95150,"2020-01-26",16,1810851648,Savings,657,INR,Indian Rupee,203946.5,58506.21,632762.99
601,46363,"2021-08-23",68,4155141978,Investment,700,INR,Indian Rupee,140702.05,861678.53,278647.8
575,62770,"2021-07-28",2,6556879216,Savings,462,USD,Us Dollar,107088.21,351179.44,668517.66
921,73054,"2022-07-09",31,5341948287,Savings,705,USD,Us Dollar,916054.96,392874.23,149630.53
345,73172,"2020-12-10",75,2100030995,Investment,357,USD,Us Dollar,307581.72,481496.54,300816.965
1682,29868,"2024-08-08",22,3816279528,Investment,674,INR,Indian Rupee,445368.24,494108.18,523558.6
686,87259,"2021-11-16",34,2387898494,Investment,827,EUR,Euro,694994.41,321651.42,504491.645
1546,49388,"2024-03-25",77,8745713343,Checking,601,USD,Us Dollar,798689.8,480139.1,601356.785
351,3695,"2020-12-16",33,2971836125,Checking,359,INR,Indian Rupee,238578.95,410250.31,941420.91
1322,84021,"2023-08-14",62,2171840078,Savings,836,INR,Indian Rupee,151945.1,769347.81,609689.84
587,75347,"2021-08-09",38,5646590499,Investment,814,USD,Us Dollar,768787.03,225863.55,725926.93
732,49813,"2022-01-01",52,5623049910,Checking,438,USD,Us Dollar,342683.19,982651.93,344665.52
23,71464,"2020-01-23",80,2743334768,Investment,398,INR,Indian Rupee,156452.19,723366.04,521046.975
1213,69881,"2023-04-27",17,6920920144,Checking,748,INR,Indian Rupee,15229.59,338078.09,502365.125
1682,21320,"2024-08-08",65,3274150100,Investment,660,EUR,Euro,362779.56,799771.45,302553.67
1083,38312,"2022-12-18",20,5244343629,Savings,800,EUR,Euro,530970.82,848780.19,543084.335
1468,86296,"2024-01-07",16,1810851648,Savings,657,INR,Indian Rupee,555920.26,813681.86,192254.45
228,83658,"2020-08-15",66,4959466220,Investment,521,EUR,Euro,119080.81,913465.48,447045.03
1125,34884,"2023-01-29",89,2389511583,Savings,819,USD,Us Dollar,58937.47,595145.0,784467.15
439,29,"2021-03-14",1,4051390763,Investment,310,INR,Indian Rupee,621689.65,19236.02,236454.21
103,18198,"2020-04-12",43,8138063800,Savings,601,EUR,Euro,147595.41,728031.42,541457.865
731,81050,"2021-12-31",83,7156618058,Savings,644,USD,Us Dollar,715359.1,387558.11,474539.375
765,67816,"2022-02-03",66,4959466220,Investment,521,INR,Indian Rupee,157700.65,951200.85,608613.775
366,6493,"2020-12-31",81,1133303244,Investment,729,EUR,Euro,99711.11,452353.3,466913.735
762,71205,"2022-01-31",40,6440589972,Investment,338,USD,Us Dollar,160086.04,441123.43,934956.51
908,21327,"2022-06-26",62,2171840078,Savings,836,EUR,Euro,398450.0,101831.36,59470.035
395,42140,"2021-01-29",52,5623049910,Checking,438,USD,Us Dollar,987763.66,322825.73,741503.185
563,41955,"2021-07-16",63,7414476694,Checking,751,USD,Us Dollar,910949.44,899653.89,320523.985
1761,97790,"2024-10-26",75,2100030995,Investment,357,EUR,Euro,943448.21,659272.3,492546.82
259,84662,"2020-09-15",76,3040393128,Checking,439,USD,Us Dollar,899359.82,591992.54,379071.18
153,80195,"2020-06-01",94,4187234787,Savings,615,EUR,Euro,818374.7,841072.99,637881.19
765,58280,"2022-02-03",25,9343070075,Investment,339,INR,Indian Rupee,62081.67,381083.72,286588.665
1270,9336,"2023-06-23",3,4467657561,Checking,576,EUR,Euro,351630.58,629063.42,706579.07
1115,24743,"2023-01-19",89,2389511583,Savings,819,INR,Indian Rupee,816967.83,815064.82,519023.74
797,44243,"2022-03-07",26,5159171446,Savings,508,USD,Us Dollar,587636.21,101243.46,325945.195
120,13170,"2020-04-29",67,1594417161,Investment,415,EUR,Euro,867582.32,635700.71,503337.42
1002,11146,"2022-09-28",63,7414476694,Checking,751,USD,Us Dollar,260425.9,527943.81,94653.815
1553,14502,"2024-04-01",98,4963601096,Savings,332,EUR,Euro,782163.67,481497.49,550582.62
1073,38378,"2022-12-08",73,6065704667,Checking,350,INR,Indian Rupee,487975.63,107475.15,495338.69
1517,93862,"2024-02-25",97,7740150564,Investment,586,EUR,Euro,454618.69,885324.19,382822.51
861,21308,"2022-05-10",29,6684283366,Investment,776,INR,Indian Rupee,582751.52,243922.34,298983.42
1756,85167,"2024-10-21",18,1210678639,Investment,518,INR,Indian Rupee,303599.1,10920.59,456741.355
273,98120,"2020-09-29",19,6221773017,Investment,476,USD,Us Dollar,929336.97,156559.07,642867.37
291,85525,"2020-10-17",66,4959466220,Investment,521,INR,Indian Rupee,569741.82,564078.62,103741.57
1022,86464,"2022-10-18",17,6920920144,Checking,748,INR,Indian Rupee,988962.06,55942.56,865942.69
548,72290,"2021-07-01",74,8466553961,Checking,513,USD,Us Dollar,449732.32,669724.69,286988.46
124,64283,"2020-05-03",95,1905214712,Checking,323,USD,Us Dollar,258863.19,518881.26,502780.36
778,63404,"2022-02-16",96,2342810792,Savings,816,EUR,Euro,978390.89,988527.18,432703.41
501,12930,"2021-05-15",17,6920920144,Checking,748,INR,Indian Rupee,566194.72,500344.99,434579.47
1667,80268,"2024-07-24",100,7146993266,Savings,670,EUR,Euro,458502.03,58726.97,615425.47
1810,3885,"2024-12-14",79,2507273526,Savings,778,USD,Us Dollar,793415.79,660116.6,349107.73
1651,53613,"2024-07-08",82,9992038947,Investment,664,EUR,Euro,688694.06,467034.69,883086.1
408,92589,"2021-02-11",43,8138063800,Savings,601,INR,Indian Rupee,242159.29,103662.66,761209.465
260,70457,"2020-09-16",88,5866494339,Investment,422,EUR,Euro,772218.46,870675.97,315814.555
1385,16112,"2023-10-16",42,4596726978,Savings,593,EUR,Euro,708600.62,381442.83,971760.45
1176,85799,"2023-03-21",93,8902869633,Savings,721,USD,Us Dollar,334990.64,171382.53,566090.115
1517,40805,"2024-02-25",71,6983934777,Investment,456,USD,Us Dollar,609201.43,182735.83,423110.435
1761,97730,"2024-10-26",13,8512646775,Savings,664,USD,Us Dollar,993092.97,700688.17,101849.1
1045,87472,"2022-11-10",76,3040393128,Checking,439,USD,Us Dollar,720278.18,428021.61,385688.995
1289,46619,"2023-07-12",75,2100030995,Investment,357,EUR,Euro,57537.33,379934.45,187105.49
1124,84382,"2023-01-28",5,8185036628,Savings,709,INR,Indian Rupee,49861.99,29604.57,333772.495
1681,80303,"2024-08-07",26,5159171446,Savings,508,USD,Us Dollar,911352.66,601163.41,621206.935
318,40504,"2020-11-13",77,8745713343,Checking,601,INR,Indian Rupee,603135.4,435261.95,480855.465
1343,35562,"2023-09-04",73,6065704667,Checking,350,EUR,Euro,481389.89,274562.39,621898.05
142,8583,"2020-05-21",63,7414476694,Checking,751,EUR,Euro,200565.77,203771.52,172829.735
1690,27071,"2024-08-16",1,4051390763,Investment,310,USD,Us Dollar,25205.07,589934.94,711556.62
916,79868,"2022-07-04",93,8902869633,Savings,721,INR,Indian Rupee,304377.87,183814.12,692367.49
345,38856,"2020-12-10",33,2971836125,Checking,359,EUR,Euro,563850.85,899441.8,757769.42
1024,76450,"2022-10-20",73,6065704667,Checking,350,INR,Indian Rupee,792443.28,788431.87,619105.385
953,49396,"2022-08-10",98,4963601096,Savings,332,EUR,Euro,309890.46,414870.18,619746.8
519,91138,"2021-06-02",19,6221773017,Investment,476,INR,Indian Rupee,901868.79,309821.89,557604.145
848,87789,"2022-04-27",60,8330786189,Savings,416,USD,Us Dollar,682273.22,292749.83,35232.635
1391,17697,"2023-10-22",64,2829800635,Investment,521,EUR,Euro,846389.95,490320.91,537126.02
562,20838,"2021-07-15",43,8138063800,Savings,601,INR,Indian Rupee,209705.16,851784.12,539274.075
1118,54129,"2023-01-22",54,3249098952,Savings,523,USD,Us Dollar,719287.72,291712.85,366149.13
665,80454,"2021-10-26",33,2971836125,Checking,359,USD,Us Dollar,670863.69,179058.32,664114.705
670,95022,"2021-10-31",7,9846911760,Investment,728,INR,Indian Rupee,374048.81,501913.77,616648.6
1437,71147,"2023-12-07",42,4596726978,Savings,593,USD,Us Dollar,131444.04,528680.18,399173.51
1100,17967,"2023-01-04",70,5975269469,Checking,732,INR,Indian Rupee,661625.21,878158.31,447181.955
320,52582,"2020-11-15",16,1810851648,Savings,657,INR,Indian Rupee,99026.09,837094.05,888261.455
720,11986,"2021-12-20",37,3399529185,Savings,804,INR,Indian Rupee,355438.23,71786.63,619190.695
296,60264,"2020-10-22",44,6051679619,Checking,539,USD,Us Dollar,989632.56,565026.46,743594.545
1722,23301,"2024-09-17",74,8466553961,Checking,513,USD,Us Dollar,144688.11,502274.84,543218.675
1091,23894,"2022-12-26",35,3938325125,Savings,653,EUR,Euro,60518.1,159553.41,528442.8
936,42569,"2022-07-24",79,2507273526,Savings,778,USD,Us Dollar,761935.31,485936.51,568456.645
485,24191,"2021-04-29",63,7414476694,Checking,751,EUR,Euro,673014.83,92111.78,411578.09
918,22433,"2022-07-06",100,7146993266,Savings,670,EUR,Euro,885984.55,175385.61,355903.015
288,88535,"2020-10-14",24,1402844576,Savings,695,INR,Indian Rupee,260009.75,410889.59,315953.335
1131,48483,"2023-02-04",45,8713903249,Investment,540,EUR,Euro,761465.91,919532.55,784863.69
73,96774,"2020-03-13",85,9356198692,Savings,506,USD,Us Dollar,286649.34,668343.28,430044.75
1790,22892,"2024-11-24",49,9139215473,Savings,443,INR,Indian Rupee,426677.39,78560.12,583184.93
965,86198,"2022-08-22",76,3040393128,Checking,439,USD,Us Dollar,664892.37,817217.86,226476.58
1496,12219,"2024-02-04",41,3302270666,Savings,726,USD,Us Dollar,904242.55,393008.05,640484.085
671,40254,"2021-11-01",96,2342810792,Savings,816,EUR,Euro,576298.15,857413.8,485387.515
847,10438,"2022-04-26",91,8905846858,Investment,404,EUR,Euro,629931.19,182569.27,405918.8
1536,48800,"2024-03-15",30,7697169500,Checking,553,EUR,Euro,195681.99,576410.36,436297.43
866,49932,"2022-05-15",39,9641676419,Checking,792,EUR,Euro,230160.09,148646.0,279821.53
527,29172,"2021-06-10",86,9539212672,Checking,664,EUR,Euro,903280.48,199916.07,672900.08
316,92560,"2020-11-11",29,6684283366,Investment,776,INR,Indian Rupee,921756.33,957861.46,378950.65
572,26301,"2021-07-25",2,6556879216,Savings,462,EUR,Euro,333588.48,508985.9,393323.25
1703,63029,"2024-08-29",61,7750543145,Savings,640,USD,Us Dollar,864346.22,886946.86,493866.95
1345,31252,"2023-09-06",59,5988217223,Checking,760,USD,Us Dollar,515429.42,932538.54,243992.265
756,40697,"2022-01-25",76,3040393128,Checking,439,EUR,Euro,517434.68,456765.33,335780.35
1330,60590,"2023-08-22",53,9367791903,Investment,461,USD,Us Dollar,620156.48,777087.04,574096.25
1304,92027,"2023-07-27",84,2835651681,Investment,828,EUR,Euro,263739.75,733344.15,469408.095
882,59968,"2022-05-31",78,7718346871,Checking,775,USD,Us Dollar,341628.59,631811.05,938342.89
509,97560,"2021-05-23",38,5646590499,Investment,814,EUR,Euro,842767.04,402607.81,294194.385
764,19268,"2022-02-02",37,3399529185,Savings,804,INR,Indian Rupee,398851.61,90594.08,535225.08
523,79842,"2021-06-06",13,8512646775,Savings,664,USD,Us Dollar,594459.31,250476.56,732036.45
1148,41738,"2023-02-21",18,1210678639,Investment,518,INR,Indian Rupee,420159.2,718623.57,843079.525
1576,12576,"2024-04-24",49,9139215473,Savings,443,INR,Indian Rupee,796850.7,761442.18,642314.725
425,11862,"2021-02-28",59,5988217223,Checking,760,USD,Us Dollar,623568.79,170517.55,585419.43
1303,92650,"2023-07-26",74,8466553961,Checking,513,INR,Indian Rupee,657820.08,777934.98,110762.075
245,95613,"2020-09-01",69,8735587101,Checking,836,EUR,Euro,868542.39,719659.57,424006.655
227,80418,"2020-08-14",79,2507273526,Savings,778,EUR,Euro,812552.9,99350.51,208127.1
535,43845,"2021-06-18",20,5244343629,Savings,800,INR,Indian Rupee,948857.85,780335.58,605686.22
225,22473,"2020-08-12",86,9539212672,Checking,664,USD,Us Dollar,287207.26,685766.16,613557.635
891,6680,"2022-06-09",20,5244343629,Savings,800,USD,Us Dollar,799556.31,927371.27,791131.91
1679,3973,"2024-08-05",85,9356198692,Savings,506,INR,Indian Rupee,241426.19,565730.52,415510.285
767,29448,"2022-02-05",37,3399529185,Savings,804,USD,Us Dollar,346530.61,120506.75,331135.74
545,72939,"2021-06-28",74,8466553961,Checking,513,USD,Us Dollar,887681.57,571324.85,483415.08
1566,92652,"2024-04-14",7,9846911760,Investment,728,EUR,Euro,303442.26,44162.59,227979.69
782,4370,"2022-02-20",23,3126616099,Savings,443,EUR,Euro,608757.23,727485.18,519313.28
562,76039,"2021-07-15",82,9992038947,Investment,664,USD,Us Dollar,652669.96,776921.33,747657.745
214,94232,"2020-08-01",54,3249098952,Savings,523,EUR,Euro,879799.74,242327.08,139830.43
1150,52950,"2023-02-23",8,3080407149,Savings,579,INR,Indian Rupee,202506.99,878440.63,619925.75
1351,86813,"2023-09-12",86,9539212672,Checking,664,EUR,Euro,531575.66,289327.16,246725.915
1297,81983,"2023-07-20",28,1764838640,Investment,783,EUR,Euro,544214.61,167106.91,233998.995
485,53,"2021-04-29",10,2768618389,Savings,681,EUR,Euro,422310.31,878879.38,477626.31
218,40481,"2020-08-05",38,5646590499,Investment,814,USD,Us Dollar,863125.31,357754.39,478034.935
1463,75685,"2024-01-02",91,8905846858,Investment,404,INR,Indian Rupee,918817.48,526007.74,580903.185
73,8112,"2020-03-13",59,5988217223,Checking,760,USD,Us Dollar,284700.87,458522.99,187473.395
632,32371,"2021-09-23",10,2768618389,Savings,681,INR,Indian Rupee,663699.69,180313.36,551215.98
1249,46017,"2023-06-02",74,8466553961,Checking,513,INR,Indian Rupee,443298.31,219618.72,396363.455
1420,57653,"2023-11-20",59,5988217223,Checking,760,EUR,Euro,72017.51,182867.31,700119.485
892,88477,"2022-06-10",7,9846911760,Investment,728,EUR,Euro,102436.74,851180.26,540774.13
140,7307,"2020-05-19",78,7718346871,Checking,775,EUR,Euro,215319.09,826595.99,506170.185
240,21253,"2020-08-27",15,1075123078,Savings,411,USD,Us Dollar,920616.5,623181.28,683150.32
151,24258,"2020-05-30",39,9641676419,Checking,792,INR,Indian Rupee,163787.91,693002.09,265271.775
1490,22170,"2024-01-29",69,8735587101,Checking,836,USD,Us Dollar,436225.81,479769.42,199420.06
1630,11707,"2024-06-17",73,6065704667,Checking,350,USD,Us Dollar,255996.92,965563.99,901651.04
1283,45038,"2023-07-06",74,8466553961,Checking,513,EUR,Euro,580688.32,471040.66,738532.015
153,62937,"2020-06-01",96,2342810792,Savings,816,EUR,Euro,153142.0,427736.62,625521.09
801,35931,"2022-03-11",34,2387898494,Investment,827,INR,Indian Rupee,383326.3,999234.2,636878.525
762,18555,"2022-01-31",79,2507273526,Savings,778,USD,Us Dollar,18755.41,163024.5,311457.6
775,43115,"2022-02-13",7,9846911760,Investment,728,INR,Indian Rupee,417336.3,928364.83,725253.925
1681,26392,"2024-08-07",11,1378115510,Savings,677,INR,Indian Rupee,123004.16,88848.34,294014.215
568,8321,"2021-07-21",32,7493577945,Investment,678,EUR,Euro,338700.4,31004.94,862743.63
1748,12923,"2024-10-13",14,7850976653,Investment,698,EUR,Euro,199582.92,323954.83,458305.04
1760,70957,"2024-10-25",23,3126616099,Savings,443,INR,Indian Rupee,232482.29,235265.39,789802.695
1091,9436,"2022-12-26",32,7493577945,Investment,678,EUR,Euro,705456.1,165266.65,296942.33
1508,18580,"2024-02-16",38,5646590499,Investment,814,EUR,Euro,962859.18,732356.12,825649.84
612,17127,"2021-09-03",13,8512646775,Savings,664,USD,Us Dollar,794329.87,162251.06,673937.875
1483,6544,"2024-01-22",52,5623049910,Checking,438,INR,Indian Rupee,570923.78,411659.91,309465.58
365,64274,"2020-12-30",31,5341948287,Savings,705,EUR,Euro,386859.1,185794.07,186574.75
1493,94719,"2024-02-01",100,7146993266,Savings,670,EUR,Euro,19960.78,321560.6,425720.91
502,68253,"2021-05-16",31,5341948287,Savings,705,USD,Us Dollar,711589.73,465866.22,764367.935
1584,29306,"2024-05-02",4,9287849202,Investment,790,INR,Indian Rupee,103558.31,272393.95,511839.81
1390,39443,"2023-10-21",65,3274150100,Investment,660,USD,Us Dollar,114992.19,605969.16,353693.15
1446,2882,"2023-12-16",62,2171840078,Savings,836,INR,Indian Rupee,699316.84,57946.8,508897.71
1520,33892,"2024-02-28",55,4095934095,Savings,315,EUR,Euro,43164.68,150496.76,594312.88
1611,88199,"2024-05-29",97,7740150564,Investment,586,USD,Us Dollar,878675.66,162825.32,420347.28
1826,90909,"2024-12-30",42,4596726978,Savings,593,USD,Us Dollar,724309.42,147637.73,157400.925
952,78367,"2022-08-09",91,8905846858,Investment,404,EUR,Euro,415616.35,405671.76,629694.44
1298,39920,"2023-07-21",54,3249098952,Savings,523,USD,Us Dollar,216872.83,210501.33,136624.375
1096,22042,"2022-12-31",14,7850976653,Investment,698,INR,Indian Rupee,113945.76,631978.81,846832.425
915,70614,"2022-07-03",71,6983934777,Investment,456,INR,Indian Rupee,847591.0,271487.68,439318.73
934,1846,"2022-07-22",85,9356198692,Savings,506,INR,Indian Rupee,672455.65,28765.92,151576.88
1821,57414,"2024-12-25",56,9543734386,Savings,612,EUR,Euro,184841.71,295318.47,605293.14
409,23439,"2021-02-12",40,6440589972,Investment,338,EUR,Euro,342473.14,321945.31,208524.195
534,48039,"2021-06-17",74,8466553961,Checking,513,INR,Indian Rupee,95700.33,192035.51,914584.87
572,53410,"2021-07-25",3,4467657561,Checking,576,INR,Indian Rupee,798990.32,468239.9,623719.445
737,71213,"2022-01-06",86,9539212672,Checking,664,USD,Us Dollar,40172.85,745143.79,366939.725
1767,61069,"2024-11-01",24,1402844576,Savings,695,EUR,Euro,700979.21,886698.81,755754.23
1311,48976,"2023-08-03",33,2971836125,Checking,359,EUR,Euro,669668.01,982904.79,650291.44
836,86939,"2022-04-15",7,9846911760,Investment,728,INR,Indian Rupee,95605.7,917382.48,344710.195
1784,46828,"2024-11-18",17,6920920144,Checking,748,INR,Indian Rupee,966929.86,761032.8,545352.105
1697,61410,"2024-08-23",83,7156618058,Savings,644,INR,Indian Rupee,617174.61,265223.54,710851.66
845,64531,"2022-04-24",89,2389511583,Savings,819,INR,Indian Rupee,620785.29,443033.96,816210.99
488,95640,"2021-05-02",73,6065704667,Checking,350,EUR,Euro,963032.94,333290.49,615903.105
1457,82303,"2023-12-27",9,7454293392,Investment,628,EUR,Euro,411356.86,394335.02,857162.615
1320,9056,"2023-08-12",52,5623049910,Checking,438,INR,Indian Rupee,855638.3,413975.29,566276.57
883,21565,"2022-06-01",75,2100030995,Investment,357,EUR,Euro,357212.85,900744.4,484967.185
1104,51261,"2023-01-08",22,3816279528,Investment,674,USD,Us Dollar,862498.05,970038.08,538833.0
346,14375,"2020-12-11",42,4596726978,Savings,593,EUR,Euro,742555.57,220732.8,649425.41
639,32362,"2021-09-30",69,8735587101,Checking,836,USD,Us Dollar,553159.29,252202.42,890376.275
1719,26245,"2024-09-14",7,9846911760,Investment,728,INR,Indian Rupee,522140.23,63532.0,48237.27
181,35092,"2020-06-29",77,8745713343,Checking,601,EUR,Euro,960624.61,990478.51,157928.005
1008,21307,"2022-10-04",75,2100030995,Investment,357,EUR,Euro,132304.18,345070.42,314783.23
1281,53597,"2023-07-04",71,6983934777,Investment,456,USD,Us Dollar,335213.06,527727.79,691584.2
1399,64748,"2023-10-30",32,7493577945,Investment,678,USD,Us Dollar,329822.92,127772.65,874714.34
841,6104,"2022-04-20",1,4051390763,Investment,310,EUR,Euro,714123.19,172757.57,467152.315
1584,22619,"2024-05-02",42,4596726978,Savings,593,INR,Indian Rupee,911768.97,595655.76,766746.305
1202,66347,"2023-04-16",9,7454293392,Investment,628,INR,Indian Rupee,541793.65,151062.15,576689.095
1796,34181,"2024-11-30",69,8735587101,Checking,836,INR,Indian Rupee,71808.1,884105.73,29293.655
1713,24772,"2024-09-08",35,3938325125,Savings,653,USD,Us Dollar,87952.98,435491.19,641848.755
1103,1250,"2023-01-07",3,4467657561,Checking,576,INR,Indian Rupee,999021.83,372446.88,462185.52
492,46407,"2021-05-06",73,6065704667,Checking,350,INR,Indian Rupee,541609.38,865822.33,377539.585
1730,894,"2024-09-25",9,7454293392,Investment,628,INR,Indian Rupee,515877.58,800562.02,641740.67
1157,20408,"2023-03-02",2,6556879216,Savings,462,INR,Indian Rupee,342590.01,803017.55,525657.755
1572,7192,"2024-04-20",33,2971836125,Checking,359,EUR,Euro,848283.86,395836.18,293323.61
1785,61148,"2024-11-19",64,2829800635,Investment,521,EUR,Euro,640210.76,793121.69,521034.345
1507,93923,"2024-02-15",15,1075123078,Savings,411,USD,Us Dollar,58529.83,589325.64,522847.94
1499,7126,"2024-02-07",59,5988217223,Checking,760,USD,Us Dollar,693038.68,5134.57,239693.77
318,35184,"2020-11-13",69,8735587101,Checking,836,INR,Indian Rupee,828404.3,541578.04,393704.95
1037,92590,"2022-11-02",91,8905846858,Investment,404,INR,Indian Rupee,202621.97,499683.25,356392.98
848,73223,"2022-04-27",66,4959466220,Investment,521,USD,Us Dollar,123527.62,255349.77,508978.095
1692,86654,"2024-08-18",21,3221389644,Savings,600,EUR,Euro,304317.91,261391.39,436257.905
834,23047,"2022-04-13",6,9559156298,Investment,490,INR,Indian Rupee,897186.65,819827.52,538934.39
1490,65352,"2024-01-29",61,7750543145,Savings,640,EUR,Euro,723360.3,749661.41,889761.23
1159,83526,"2023-03-04",91,8905846858,Investment,404,INR,Indian Rupee,980768.36,804790.29,643654.225
1596,40537,"2024-05-14",45,8713903249,Investment,540,INR,Indian Rupee,743394.46,345096.43,267983.385
1193,96817,"2023-04-07",86,9539212672,Checking,664,EUR,Euro,984817.25,683539.7,524079.95
1065,56273,"2022-11-30",74,8466553961,Checking,513,INR,Indian Rupee,419305.92,855434.09,657300.82
1293,72709,"2023-07-16",78,7718346871,Checking,775,INR,Indian Rupee,704464.33,722878.63,367425.255
1137,25271,"2023-02-10",2,6556879216,Savings,462,EUR,Euro,930706.75,412299.86,458945.54
1060,92953,"2022-11-25",82,9992038947,Investment,664,EUR,Euro,584311.35,576603.84,221494.01
625,63555,"2021-09-16",75,2100030995,Investment,357,USD,Us Dollar,777720.19,8753.79,496102.965
1180,80144,"2023-03-25",73,6065704667,Checking,350,EUR,Euro,738052.17,268220.81,525202.24
1069,93311,"2022-12-04",9,7454293392,Investment,628,USD,Us Dollar,640587.89,597456.14,319288.615
482,30617,"2021-04-26",21,3221389644,Savings,600,INR,Indian Rupee,361463.42,283058.48,438565.56
59,8035,"2020-02-28",3,4467657561,Checking,576,USD,Us Dollar,958986.38,891658.99,833195.6
1386,31278,"2023-10-17",50,7268934381,Savings,666,USD,Us Dollar,181194.17,313292.73,301671.18
745,17332,"2022-01-14",65,3274150100,Investment,660,USD,Us Dollar,634551.95,280174.13,345485.71
400,1613,"2021-02-03",96,2342810792,Savings,816,INR,Indian Rupee,42281.51,686415.45,551710.395
414,58623,"2021-02-17",1,4051390763,Investment,310,EUR,Euro,772969.08,480985.1,852769.73
1799,89829,"2024-12-03",6,9559156298,Investment,490,USD,Us Dollar,487073.62,960887.25,394719.51
1398,72332,"2023-10-29",58,5002360478,Investment,467,EUR,Euro,594005.06,436048.61,218089.295
1677,22123,"2024-08-03",77,8745713343,Checking,601,EUR,Euro,669874.99,586405.02,477686.505
805,17628,"2022-03-15",37,3399529185,Savings,804,USD,Us Dollar,308830.81,497918.36,619791.86
276,77484,"2020-10-02",11,1378115510,Savings,677,EUR,Euro,5837.05,561154.84,197261.925
99,59109,"2020-04-08",70,5975269469,Checking,732,USD,Us Dollar,619878.44,446673.12,374224.005
1182,99705,"2023-03-27",81,1133303244,Investment,729,INR,Indian Rupee,16261.54,340004.72,689659.055
1718,29249,"2024-09-13",17,6920920144,Checking,748,INR,Indian Rupee,947543.07,612454.91,351016.245
1194,94537,"2023-04-08",70,5975269469,Checking,732,USD,Us Dollar,922429.28,474226.7,372466.665
310,61149,"2020-11-05",89,2389511583,Savings,819,EUR,Euro,825714.62,511536.3,863054.405
1101,76542,"2023-01-05",48,7413651771,Checking,442,EUR,Euro,615762.53,433067.63,661654.54
313,49520,"2020-11-08",9,7454293392,Investment,628,USD,Us Dollar,358819.19,783194.78,478074.395
656,46782,"2021-10-17",59,5988217223,Checking,760,USD,Us Dollar,140265.87,189237.1,625846.29
1667,8446,"2024-07-24",36,8666354042,Savings,558,INR,Indian Rupee,834045.67,549242.27,147711.375
545,95793,"2021-06-28",50,7268934381,Savings,666,EUR,Euro,76420.0,432152.36,604079.915
1579,43521,"2024-04-27",10,2768618389,Savings,681,INR,Indian Rupee,71319.36,35490.63,470040.55
328,24656,"2020-11-23",28,1764838640,Investment,783,INR,Indian Rupee,977735.46,591954.06,32597.24
1590,86760,"2024-05-08",72,9317981806,Investment,618,EUR,Euro,116302.94,373192.3,256274.28
246,96578,"2020-09-02",27,2798483663,Investment,698,INR,Indian Rupee,218384.19,229733.45,433660.89
851,60705,"2022-04-30",56,9543734386,Savings,612,EUR,Euro,910687.74,967176.99,555000.485
1586,48710,"2024-05-04",95,1905214712,Checking,323,INR,Indian Rupee,171104.98,411867.75,841008.5
1159,69493,"2023-03-04",63,7414476694,Checking,751,INR,Indian Rupee,444372.48,464388.71,902763.59
1445,28349,"2023-12-15",71,6983934777,Investment,456,USD,Us Dollar,861401.52,402982.63,519129.16
1193,35379,"2023-04-07",64,2829800635,Investment,521,USD,Us Dollar,686843.97,660493.18,367393.25
825,39273,"2022-04-04",19,6221773017,Investment,476,USD,Us Dollar,77855.04,285794.15,523992.105
36,16152,"2020-02-05",93,8902869633,Savings,721,EUR,Euro,123409.1,391406.76,556157.755
1133,25715,"2023-02-06",86,9539212672,Checking,664,INR,Indian Rupee,962083.23,7038.4,414474.425
543,36628,"2021-06-26",83,7156618058,Savings,644,EUR,Euro,861696.32,618274.29,389572.16
