"transaction_id","date_id","date","account_number","account_type","credit_score","transaction_type_name","currency_code","currency_name","channel_name","city","state","postal_code","country","transaction_amount","transaction_status"
43866,340,"2020-12-05",2768618389,Savings,681,Deposit,INR,Indian Rupee,Mobile App,Danielhaven,New Jersey,83735,Sweden,7383.69,Pending
97106,1689,"2024-08-15",5002360478,Investment,467,Payment,USD,Us Dollar,ATM,Jacksonchester,Wisconsin,72317,Namibia,4343.82,Pending
2554,399,"2021-02-02",9559156298,Investment,490,Transfer,USD,Us Dollar,Telephone,Burkestad,Kansas,53606,Korea,9153.84,Pending
39901,106,"2020-04-15",6051679619,Checking,539,Withdrawal,INR,Indian Rupee,Telephone,East Maria,West Virginia,91032,Iraq,7336.71,Failed
71310,1610,"2024-05-28",8023173848,Savings,789,Transfer,EUR,Euro,Telephone,Port Misty,Delaware,32818,Belarus,459.71,Failed
42822,1534,"2024-03-13",2342810792,Savings,816,Withdrawal,EUR,Euro,Mobile App,Burkestad,Kansas,53606,Korea,7547.08,Failed
11184,1378,"2023-10-09",6920920144,Checking,748,Transfer,INR,Indian Rupee,ATM,Sonyaland,New York,25204,Nigeria,2777.5,Pending
64711,548,"2021-07-01",6656233056,Investment,418,Payment,EUR,Euro,In-Store,West Elizabethfurt,New York,54303,Cambodia,5802.43,Pending
29220,827,"2022-04-06",8023173848,Savings,789,Transfer,USD,Us Dollar,Mobile App,Nicolebury,Mississippi,13554,Lebanon,8176.75,Failed
77400,1433,"2023-12-03",5255412319,Savings,313,Payment,INR,Indian Rupee,Telephone,North Nicholas,Oregon,17409,Tokelau,8271.58,Completed
14063,1171,"2023-03-16",3816279528,Investment,674,Withdrawal,EUR,Euro,Online,Burkestad,Kansas,53606,Korea,5879.56,Completed
87071,1083,"2022-12-18",4596726978,Savings,593,Withdrawal,INR,Indian Rupee,ATM,Cookberg,Louisiana,84988,San Marino,927.77,Completed
43552,132,"2020-05-11",9543734386,Savings,612,Withdrawal,USD,Us Dollar,In-Store,Priceland,Alaska,91354,Tuvalu,9207.93,Pending
22531,1633,"2024-06-20",9846911760,Investment,728,Deposit,EUR,Euro,In-Store,North Andrea,Illinois,70137,Grenada,3443.63,Completed
74492,586,"2021-08-08",9846911760,Investment,728,Deposit,USD,Us Dollar,Online,South Davidville,North Carolina,29814,Togo,1349.94,Failed
33751,1643,"2024-06-30",2829800635,Investment,521,Withdrawal,INR,Indian Rupee,In-Store,New Chad,Utah,15268,French Polynesia,2525.09,Failed
56002,1813,"2024-12-17",4963601096,Savings,332,Deposit,INR,Indian Rupee,Telephone,Port Meagan,Alabama,43600,Netherlands Antilles,5942.17,Completed
73134,1300,"2023-07-23",7454293392,Investment,628,Transfer,EUR,Euro,Mobile App,South Davidville,North Carolina,29814,Togo,9126.87,Failed
93330,1244,"2023-05-28",7718346871,Checking,775,Withdrawal,USD,Us Dollar,Mobile App,New Austin,Alabama,39336,Cook Islands,9847.65,Pending
33996,884,"2022-06-02",3126616099,Savings,443,Payment,EUR,Euro,In-Store,East Seanport,North Dakota,67260,Iraq,4953.59,Completed
51918,1130,"2023-02-03",3938325125,Savings,653,Deposit,EUR,Euro,In-Store,South Davidville,North Carolina,29814,Togo,7963.28,Failed
24127,919,"2022-07-07",2552240900,Investment,553,Withdrawal,INR,Indian Rupee,In-Store,Howardtown,Colorado,99418,New Caledonia,9835.28,Pending
11442,458,"2021-04-02",6221773017,Investment,476,Payment,USD,Us Dollar,Mobile App,Isabelborough,Pennsylvania,4840,Aruba,7929.8,Pending
64720,187,"2020-07-05",1075123078,Savings,411,Payment,USD,Us Dollar,Mobile App,South Dylanmouth,South Carolina,76424,Palau,2172.79,Completed
75744,231,"2020-08-18",6656233056,Investment,418,Transfer,USD,Us Dollar,ATM,Rodriguezfurt,Indiana,21311,Switzerland,275.91,Completed
6449,248,"2020-09-04",6065704667,Checking,350,Deposit,EUR,Euro,ATM,Jacksonchester,Wisconsin,72317,Namibia,6228.09,Completed
44915,1187,"2023-04-01",8023173848,Savings,789,Withdrawal,EUR,Euro,Mobile App,Lake Stacyhaven,Rhode Island,83569,Niue,7076.78,Completed
78121,535,"2021-06-18",7750543145,Savings,640,Deposit,EUR,Euro,Online,Hernandezchester,Pennsylvania,17214,Latvia,5025.88,Pending
264,814,"2022-03-24",4051390763,Investment,310,Transfer,INR,Indian Rupee,ATM,Smithberg,North Carolina,91280,Christmas Island,999.28,Failed
46169,34,"2020-02-03",6196253681,Savings,834,Deposit,EUR,Euro,In-Store,Rodriguezfurt,Indiana,21311,Switzerland,237.73,Failed
12678,1648,"2024-07-05",2988264762,Checking,843,Withdrawal,INR,Indian Rupee,Telephone,Sarahside,Alabama,21382,Nepal,2344.07,Pending
69271,604,"2021-08-26",9992038947,Investment,664,Transfer,USD,Us Dollar,Telephone,Hernandezchester,Pennsylvania,17214,Latvia,8506.81,Completed
17767,1148,"2023-02-21",4187234787,Savings,615,Deposit,USD,Us Dollar,ATM,East Joseshire,Wyoming,33767,Papua New Guinea,9798.73,Pending
50774,1773,"2024-11-07",9287849202,Investment,790,Deposit,EUR,Euro,Mobile App,East Juliashire,Ohio,10640,Aruba,8374.46,Pending
1801,1022,"2022-10-18",4095934095,Savings,315,Withdrawal,EUR,Euro,In-Store,North Robertbury,Vermont,5886,Sao Tome and Principe,9021.85,Completed
99151,1316,"2023-08-08",9139215473,Savings,443,Withdrawal,EUR,Euro,Online,Staceyborough,Iowa,41220,Saint Martin,269.78,Failed
72945,1638,"2024-06-25",5159171446,Savings,508,Payment,USD,Us Dollar,Mobile App,Nicolebury,Mississippi,13554,Lebanon,478.83,Pending
33827,1607,"2024-05-25",9543734386,Savings,612,Payment,INR,Indian Rupee,Online,Priceland,Alaska,91354,Tuvalu,6952.6,Pending
45213,865,"2022-05-14",3938325125,Savings,653,Transfer,USD,Us Dollar,Mobile App,East Joseshire,Wyoming,33767,Papua New Guinea,4838.17,Completed
30765,1176,"2023-03-21",3302270666,Savings,726,Transfer,INR,Indian Rupee,Mobile App,Lake Charlestown,Georgia,93217,Denmark,6370.14,Failed
55832,125,"2020-05-04",5646590499,Investment,814,Deposit,USD,Us Dollar,Mobile App,North Emily,Ohio,93977,Belarus,7276.82,Pending
94643,705,"2021-12-05",9641676419,Checking,792,Withdrawal,USD,Us Dollar,ATM,New Austin,Alabama,39336,Cook Islands,5055.78,Completed
99735,1346,"2023-09-07",7146993266,Savings,670,Transfer,INR,Indian Rupee,Online,East Juliashire,Ohio,10640,Aruba,5103.83,Pending
45499,565,"2021-07-18",7740150564,Investment,586,Transfer,INR,Indian Rupee,Mobile App,Sonyaland,New York,25204,Nigeria,8700.35,Completed
46112,476,"2021-04-20",3938325125,Savings,653,Transfer,USD,Us Dollar,In-Store,New Austin,Alabama,39336,Cook Islands,4113.12,Failed
63756,483,"2021-04-27",9287849202,Investment,790,Deposit,INR,Indian Rupee,ATM,East Alisonton,Indiana,67046,South Africa,5502.38,Failed
24750,714,"2021-12-14",6440589972,Investment,338,Payment,EUR,Euro,Mobile App,North Nicholas,Oregon,17409,Tokelau,7002.61,Completed
43105,486,"2021-04-30",3040393128,Checking,439,Withdrawal,EUR,Euro,In-Store,Jacksonchester,Wisconsin,72317,Namibia,156.89,Completed
56713,744,"2022-01-13",6196253681,Savings,834,Transfer,EUR,Euro,Online,Pamelaland,New York,8904,Cook Islands,26.22,Failed
71690,879,"2022-05-28",6684283366,Investment,776,Deposit,USD,Us Dollar,Online,Howardtown,Colorado,99418,New Caledonia,6249.05,Failed
5766,986,"2022-09-12",9559156298,Investment,490,Deposit,USD,Us Dollar,In-Store,Anthonyburgh,North Dakota,72487,Western Sahara,316.91,Pending
1573,1266,"2023-06-19",8713903249,Investment,540,Deposit,USD,Us Dollar,In-Store,Rebeccamouth,Oklahoma,91100,Palestinian Territory,1769.19,Pending
73746,1430,"2023-11-30",2829800635,Investment,521,Deposit,INR,Indian Rupee,Mobile App,Nicolebury,Mississippi,13554,Lebanon,1884.47,Completed
36521,600,"2021-08-22",9992038947,Investment,664,Deposit,EUR,Euro,In-Store,Port Melissa,Alabama,50584,Saudi Arabia,3491.52,Completed
75459,1174,"2023-03-19",3302270666,Savings,726,Deposit,USD,Us Dollar,Telephone,Rebeccamouth,Oklahoma,91100,Palestinian Territory,178.22,Completed
18813,520,"2021-06-03",2835651681,Investment,828,Payment,USD,Us Dollar,In-Store,Port Melissa,Alabama,50584,Saudi Arabia,3903.58,Failed
98749,1543,"2024-03-22",4596726978,Savings,593,Payment,USD,Us Dollar,Online,West Elizabethfurt,New York,54303,Cambodia,8839.75,Failed
12432,1752,"2024-10-17",6556879216,Savings,462,Withdrawal,USD,Us Dollar,Telephone,Lake Jeremiah,Louisiana,89105,Netherlands Antilles,6730.75,Failed
25240,329,"2020-11-24",4963601096,Savings,332,Deposit,EUR,Euro,ATM,Jacksonchester,Wisconsin,72317,Namibia,6176.13,Completed
41182,72,"2020-03-12",1594417161,Investment,415,Payment,EUR,Euro,In-Store,Lake Charlestown,Georgia,93217,Denmark,6220.14,Pending
14225,298,"2020-10-24",3816279528,Investment,674,Payment,USD,Us Dollar,ATM,Wilsonport,Delaware,43624,Svalbard & Jan Mayen Islands,2560.89,Pending
36246,1447,"2023-12-17",2389511583,Savings,819,Payment,USD,Us Dollar,Telephone,Howardtown,Colorado,99418,New Caledonia,3580.96,Completed
97788,1541,"2024-03-20",2971836125,Checking,359,Transfer,INR,Indian Rupee,ATM,East Maria,West Virginia,91032,Iraq,9956.17,Pending
58988,990,"2022-09-16",6221773017,Investment,476,Deposit,USD,Us Dollar,Online,Oconnorhaven,South Dakota,63371,Nepal,7677.21,Failed
20397,880,"2022-05-29",7414476694,Checking,751,Transfer,EUR,Euro,Online,South Davidville,North Carolina,29814,Togo,2036.11,Failed
63256,1423,"2023-11-23",2798483663,Investment,698,Deposit,USD,Us Dollar,In-Store,Danielhaven,New Jersey,83735,Sweden,6559.62,Pending
97994,629,"2021-09-20",5244343629,Savings,800,Deposit,USD,Us Dollar,Mobile App,West Darryl,New Hampshire,88852,Colombia,38.7,Pending
88944,1071,"2022-12-06",4596726978,Savings,593,Payment,USD,Us Dollar,In-Store,Howardtown,Colorado,99418,New Caledonia,6329.19,Failed
6790,1724,"2024-09-19",4155141978,Investment,700,Transfer,USD,Us Dollar,ATM,North Emily,Ohio,93977,Belarus,7830.36,Pending
41329,10,"2020-01-10",3274150100,Investment,660,Transfer,INR,Indian Rupee,Mobile App,Smithberg,North Carolina,91280,Christmas Island,3309.55,Pending
14990,1038,"2022-11-03",5002360478,Investment,467,Deposit,USD,Us Dollar,Mobile App,North Robertbury,Vermont,5886,Sao Tome and Principe,5095.1,Completed
24354,1685,"2024-08-11",3302270666,Savings,726,Transfer,EUR,Euro,In-Store,Lake Jeremiah,Louisiana,89105,Netherlands Antilles,7164.88,Completed
55811,1645,"2024-07-02",5975269469,Checking,732,Withdrawal,USD,Us Dollar,Online,West Darryl,New Hampshire,88852,Colombia,2418.61,Completed
60941,369,"2021-01-03",5002360478,Investment,467,Payment,INR,Indian Rupee,In-Store,West Elizabethfurt,New York,54303,Cambodia,1118.28,Pending
58675,846,"2022-04-25",2027696396,Investment,719,Deposit,USD,Us Dollar,ATM,Stephanieview,Oregon,76231,Guernsey,74.63,Pending
79252,960,"2022-08-17",1905214712,Checking,323,Deposit,USD,Us Dollar,Mobile App,Lake Jeremiah,Louisiana,89105,Netherlands Antilles,5835.99,Failed
95322,508,"2021-05-22",9992038947,Investment,664,Deposit,USD,Us Dollar,ATM,Port Frank,Missouri,29206,Mauritius,2446.76,Pending
89119,1081,"2022-12-16",2768618389,Savings,681,Transfer,EUR,Euro,Telephone,East Maria,West Virginia,91032,Iraq,3812.71,Completed
41753,1752,"2024-10-17",6656233056,Investment,418,Deposit,INR,Indian Rupee,Telephone,North Andrea,Illinois,70137,Grenada,9529.38,Pending
90466,644,"2021-10-05",6983934777,Investment,456,Transfer,INR,Indian Rupee,ATM,East Maria,West Virginia,91032,Iraq,746.25,Failed
27565,820,"2022-03-30",5988217223,Checking,760,Transfer,EUR,Euro,Online,East Andrewfort,California,90892,Madagascar,6002.93,Completed
73429,997,"2022-09-23",1075123078,Savings,411,Transfer,USD,Us Dollar,Online,Oconnorhaven,South Dakota,63371,Nepal,9993.34,Pending
20703,1478,"2024-01-17",2342810792,Savings,816,Payment,USD,Us Dollar,In-Store,Lake Jeremiah,Louisiana,89105,Netherlands Antilles,7890.2,Completed
38062,949,"2022-08-06",2389511583,Savings,819,Withdrawal,INR,Indian Rupee,Mobile App,Smithberg,North Carolina,91280,Christmas Island,8345.49,Completed
39004,150,"2020-05-29",4963601096,Savings,332,Payment,EUR,Euro,Mobile App,Jacksonchester,Wisconsin,72317,Namibia,1510.17,Completed
18797,559,"2021-07-12",9543734386,Savings,612,Deposit,USD,Us Dollar,Online,South Dylanmouth,South Carolina,76424,Palau,6488.56,Failed
86328,578,"2021-07-31",9317981806,Investment,618,Withdrawal,EUR,Euro,In-Store,Lake Mark,Virginia,76393,Sierra Leone,6918.65,Completed
34209,1048,"2022-11-13",8512646775,Savings,664,Withdrawal,INR,Indian Rupee,Mobile App,East Amy,Missouri,83901,Costa Rica,2375.14,Pending
92070,1320,"2023-08-12",6684283366,Investment,776,Withdrawal,EUR,Euro,ATM,Sonyaland,New York,25204,Nigeria,7934.87,Completed
41645,1196,"2023-04-10",4963601096,Savings,332,Transfer,EUR,Euro,Mobile App,Howardtown,Colorado,99418,New Caledonia,8245.37,Failed
15368,820,"2022-03-30",8735587101,Checking,836,Payment,EUR,Euro,ATM,East Maria,West Virginia,91032,Iraq,8228.63,Failed
32980,30,"2020-01-30",3249098952,Savings,523,Transfer,USD,Us Dollar,ATM,West Darryl,New Hampshire,88852,Colombia,3417.9,Failed
21182,517,"2021-05-31",3399529185,Savings,804,Payment,EUR,Euro,Telephone,Anthonyburgh,North Dakota,72487,Western Sahara,5258.17,Pending
65228,132,"2020-05-11",1075123078,Savings,411,Deposit,EUR,Euro,Telephone,Delgadoland,Illinois,46645,Belgium,1092.9,Pending
16508,1171,"2023-03-16",5988217223,Checking,760,Transfer,EUR,Euro,Telephone,Priceland,Alaska,91354,Tuvalu,9640.68,Failed
44812,542,"2021-06-25",3938325125,Savings,653,Payment,USD,Us Dollar,ATM,Lake Mark,Virginia,76393,Sierra Leone,414.63,Completed
55467,519,"2021-06-02",7697169500,Checking,553,Withdrawal,EUR,Euro,ATM,East Joseshire,Wyoming,33767,Papua New Guinea,1179.31,Completed
90,1633,"2024-06-20",8735587101,Checking,836,Withdrawal,USD,Us Dollar,In-Store,Pamelaland,New York,8904,Cook Islands,5166.43,Completed
46141,1266,"2023-06-19",8023173848,Savings,789,Payment,EUR,Euro,ATM,Burkestad,Kansas,53606,Korea,5162.32,Failed
74311,760,"2022-01-29",8466553961,Checking,513,Deposit,INR,Indian Rupee,ATM,South Dylanmouth,South Carolina,76424,Palau,336.23,Failed
24225,1667,"2024-07-24",7268934381,Savings,666,Transfer,USD,Us Dollar,Telephone,New Chad,Utah,15268,French Polynesia,7938.45,Failed
57915,1341,"2023-09-02",7156618058,Savings,644,Withdrawal,EUR,Euro,Online,Isabelborough,Pennsylvania,4840,Aruba,2654.46,Pending
27941,283,"2020-10-09",1133303244,Investment,729,Transfer,INR,Indian Rupee,Mobile App,South Davidville,North Carolina,29814,Togo,7931.16,Failed
30215,1647,"2024-07-04",2798483663,Investment,698,Deposit,EUR,Euro,In-Store,Howardtown,Colorado,99418,New Caledonia,6634.67,Failed
60910,1158,"2023-03-03",8138063800,Savings,601,Deposit,USD,Us Dollar,ATM,New Austin,Alabama,39336,Cook Islands,2074.18,Failed
51618,1821,"2024-12-25",3080407149,Savings,579,Transfer,USD,Us Dollar,In-Store,East Alisonton,Indiana,67046,South Africa,7746.14,Pending
32166,1624,"2024-06-11",8330786189,Savings,416,Payment,EUR,Euro,Online,New Chad,Utah,15268,French Polynesia,5713.16,Pending
74691,1356,"2023-09-17",2743334768,Investment,398,Withdrawal,EUR,Euro,Mobile App,Cookberg,Louisiana,84988,San Marino,3607.91,Pending
1875,114,"2020-04-23",1810851648,Savings,657,Transfer,EUR,Euro,Online,North Robertbury,Vermont,5886,Sao Tome and Principe,4249.5,Completed
61206,1514,"2024-02-22",7156618058,Savings,644,Payment,EUR,Euro,Online,North Nicholas,Oregon,17409,Tokelau,1292.61,Completed
10462,793,"2022-03-03",8666354042,Savings,558,Transfer,EUR,Euro,Telephone,Howardtown,Colorado,99418,New Caledonia,8804.85,Failed
49049,296,"2020-10-22",7697169500,Checking,553,Transfer,USD,Us Dollar,Mobile App,North Nicholas,Oregon,17409,Tokelau,7646.53,Completed
51507,1320,"2023-08-12",2768618389,Savings,681,Payment,USD,Us Dollar,Online,Nicolebury,Mississippi,13554,Lebanon,5245.0,Pending
12364,963,"2022-08-20",7740150564,Investment,586,Withdrawal,USD,Us Dollar,In-Store,East Andrewfort,California,90892,Madagascar,8929.0,Completed
22651,890,"2022-06-08",3080407149,Savings,579,Transfer,EUR,Euro,Online,New Austin,Alabama,39336,Cook Islands,166.37,Failed
88371,1,"2020-01-01",9367791903,Investment,461,Withdrawal,EUR,Euro,Online,Wilsonport,Delaware,43624,Svalbard & Jan Mayen Islands,3251.83,Pending
24533,1070,"2022-12-05",5988217223,Checking,760,Deposit,EUR,Euro,Online,North Emily,Ohio,93977,Belarus,5463.18,Pending
40870,993,"2022-09-19",8023173848,Savings,789,Deposit,USD,Us Dollar,ATM,New Chad,Utah,15268,French Polynesia,8942.49,Failed
29900,576,"2021-07-29",6656233056,Investment,418,Withdrawal,USD,Us Dollar,In-Store,Port Melissa,Alabama,50584,Saudi Arabia,6830.93,Pending
31927,808,"2022-03-18",2507273526,Savings,778,Withdrawal,USD,Us Dollar,ATM,Port Derek,Tennessee,38085,Cayman Islands,1578.27,Completed
57680,1269,"2023-06-22",3816279528,Investment,674,Withdrawal,EUR,Euro,Online,West Darryl,New Hampshire,88852,Colombia,8001.7,Failed
42798,276,"2020-10-02",8466553961,Checking,513,Deposit,EUR,Euro,ATM,East Seanport,North Dakota,67260,Iraq,686.05,Completed
11379,14,"2020-01-14",1133303244,Investment,729,Deposit,EUR,Euro,Telephone,Isabelborough,Pennsylvania,4840,Aruba,8796.78,Failed
36316,67,"2020-03-07",5255412319,Savings,313,Payment,USD,Us Dollar,In-Store,Port Frank,Missouri,29206,Mauritius,271.71,Pending
64638,1025,"2022-10-21",7850976653,Investment,698,Payment,USD,Us Dollar,Online,Hernandezchester,Pennsylvania,17214,Latvia,590.59,Completed
40426,1160,"2023-03-05",6221773017,Investment,476,Transfer,USD,Us Dollar,In-Store,West Darryl,New Hampshire,88852,Colombia,6689.78,Completed
83060,1348,"2023-09-09",4051390763,Investment,310,Withdrawal,EUR,Euro,Telephone,East Amy,Missouri,83901,Costa Rica,9344.26,Completed
23163,827,"2022-04-06",3274150100,Investment,660,Deposit,INR,Indian Rupee,Mobile App,New Chad,Utah,15268,French Polynesia,6761.9,Pending
90582,264,"2020-09-20",9343070075,Investment,339,Transfer,EUR,Euro,Mobile App,Jacksonchester,Wisconsin,72317,Namibia,9340.19,Failed
23434,1528,"2024-03-07",2027696396,Investment,719,Transfer,EUR,Euro,In-Store,Smithberg,North Carolina,91280,Christmas Island,449.7,Failed
49564,1742,"2024-10-07",3126616099,Savings,443,Deposit,USD,Us Dollar,Online,Howardtown,Colorado,99418,New Caledonia,3068.23,Failed
64388,866,"2022-05-15",7414476694,Checking,751,Transfer,INR,Indian Rupee,In-Store,Isabelborough,Pennsylvania,4840,Aruba,6587.89,Failed
71467,1409,"2023-11-09",5255412319,Savings,313,Transfer,EUR,Euro,Online,Staceyborough,Iowa,41220,Saint Martin,8400.65,Failed
98979,797,"2022-03-07",8666354042,Savings,558,Deposit,EUR,Euro,In-Store,Isabelborough,Pennsylvania,4840,Aruba,8282.14,Failed
73177,1516,"2024-02-24",3399529185,Savings,804,Deposit,INR,Indian Rupee,ATM,North Jamesview,Nevada,72407,Mongolia,6461.68,Pending
92742,715,"2021-12-15",6983934777,Investment,456,Transfer,EUR,Euro,Telephone,Lake Mark,Virginia,76393,Sierra Leone,7185.35,Completed
86088,1598,"2024-05-16",1210678639,Investment,518,Deposit,EUR,Euro,Mobile App,Lake Charlestown,Georgia,93217,Denmark,2015.26,Pending
86090,1659,"2024-07-16",2171840078,Savings,836,Payment,INR,Indian Rupee,ATM,Howardtown,Colorado,99418,New Caledonia,7361.77,Completed
99610,1013,"2022-10-09",9539212672,Checking,664,Payment,USD,Us Dollar,Telephone,Port Derek,Tennessee,38085,Cayman Islands,4949.16,Completed
83683,143,"2020-05-22",4187234787,Savings,615,Transfer,INR,Indian Rupee,Online,East Juliashire,Ohio,10640,Aruba,1666.52,Pending
46360,245,"2020-09-01",3399529185,Savings,804,Withdrawal,EUR,Euro,Telephone,Lake Charlestown,Georgia,93217,Denmark,2894.26,Completed
26085,110,"2020-04-19",2100030995,Investment,357,Payment,INR,Indian Rupee,ATM,East Alisonton,Indiana,67046,South Africa,4941.16,Completed
20936,329,"2020-11-24",7493577945,Investment,678,Transfer,INR,Indian Rupee,In-Store,Sonyaland,New York,25204,Nigeria,1271.92,Pending
19315,1335,"2023-08-27",4963601096,Savings,332,Deposit,USD,Us Dollar,Mobile App,Staceyborough,Iowa,41220,Saint Martin,4762.01,Failed
20076,808,"2022-03-18",9641676419,Checking,792,Deposit,USD,Us Dollar,Mobile App,Lake Mark,Virginia,76393,Sierra Leone,2077.27,Pending
3659,1281,"2023-07-04",2100030995,Investment,357,Withdrawal,EUR,Euro,Telephone,East Seanport,North Dakota,67260,Iraq,2009.68,Pending
91035,1542,"2024-03-21",1075123078,Savings,411,Transfer,EUR,Euro,Mobile App,South Dylanmouth,South Carolina,76424,Palau,9150.71,Completed
4474,715,"2021-12-15",8745713343,Checking,601,Withdrawal,INR,Indian Rupee,In-Store,South Davidville,North Carolina,29814,Togo,2467.66,Failed
53958,1417,"2023-11-17",1378115510,Savings,677,Payment,EUR,Euro,Online,Wilsonport,Delaware,43624,Svalbard & Jan Mayen Islands,459.98,Failed
26081,1524,"2024-03-03",2743334768,Investment,398,Deposit,EUR,Euro,In-Store,Lake Charlestown,Georgia,93217,Denmark,5094.76,Completed
15195,507,"2021-05-21",1402844576,Savings,695,Payment,USD,Us Dollar,In-Store,Sarahside,Alabama,21382,Nepal,9713.73,Completed
73058,1458,"2023-12-28",5623049910,Checking,438,Deposit,EUR,Euro,ATM,Wilsonport,Delaware,43624,Svalbard & Jan Mayen Islands,4223.69,Pending
96380,1581,"2024-04-29",1594417161,Investment,415,Withdrawal,INR,Indian Rupee,Telephone,Hernandezchester,Pennsylvania,17214,Latvia,3245.4,Pending
40898,1458,"2023-12-28",3249098952,Savings,523,Withdrawal,INR,Indian Rupee,Online,Smithberg,North Carolina,91280,Christmas Island,6303.41,Pending
37242,1500,"2024-02-08",4596726978,Savings,593,Withdrawal,USD,Us Dollar,Telephone,South Dylanmouth,South Carolina,76424,Palau,468.01,Failed
13139,1448,"2023-12-18",4051390763,Investment,310,Payment,EUR,Euro,Online,New Austin,Alabama,39336,Cook Islands,8170.0,Pending
24966,1682,"2024-08-08",5866494339,Investment,422,Payment,INR,Indian Rupee,Telephone,Cookberg,Louisiana,84988,San Marino,9368.47,Pending
88314,471,"2021-04-15",2100030995,Investment,357,Deposit,USD,Us Dollar,Online,Port Williamburgh,Kansas,40238,Korea,7993.58,Pending
50237,779,"2022-02-17",9543734386,Savings,612,Withdrawal,INR,Indian Rupee,In-Store,Priceland,Alaska,91354,Tuvalu,8356.37,Failed
11812,1033,"2022-10-29",3297859812,Checking,628,Deposit,INR,Indian Rupee,Telephone,East Seanport,North Dakota,67260,Iraq,6755.28,Pending
73377,127,"2020-05-06",2743334768,Investment,398,Deposit,INR,Indian Rupee,In-Store,East Andrewfort,California,90892,Madagascar,6328.5,Pending
33067,1365,"2023-09-26",4467657561,Checking,576,Transfer,EUR,Euro,Online,East Alisonton,Indiana,67046,South Africa,2999.05,Failed
2626,1480,"2024-01-19",8713903249,Investment,540,Payment,EUR,Euro,Mobile App,Jacksonchester,Wisconsin,72317,Namibia,2674.02,Failed
21464,54,"2020-02-23",5244343629,Savings,800,Transfer,INR,Indian Rupee,In-Store,Burkestad,Kansas,53606,Korea,3296.54,Completed
35291,1450,"2023-12-20",8466553961,Checking,513,Payment,INR,Indian Rupee,ATM,Lake Charlestown,Georgia,93217,Denmark,2683.09,Pending
80999,182,"2020-06-30",6656233056,Investment,418,Transfer,EUR,Euro,Telephone,South Dylanmouth,South Carolina,76424,Palau,6584.63,Completed
7845,305,"2020-10-31",5988217223,Checking,760,Withdrawal,USD,Us Dollar,Telephone,Port Meagan,Alabama,43600,Netherlands Antilles,3671.58,Completed
68033,1372,"2023-10-03",7268934381,Savings,666,Payment,INR,Indian Rupee,In-Store,West Darryl,New Hampshire,88852,Colombia,3064.75,Failed
34919,132,"2020-05-11",2342810792,Savings,816,Withdrawal,EUR,Euro,Mobile App,South Dylanmouth,South Carolina,76424,Palau,2728.47,Failed
83775,1043,"2022-11-08",9356198692,Savings,506,Payment,INR,Indian Rupee,Online,Jacksonchester,Wisconsin,72317,Namibia,874.58,Failed
54896,299,"2020-10-25",7413651771,Checking,442,Deposit,INR,Indian Rupee,Mobile App,Port Frank,Missouri,29206,Mauritius,6518.49,Completed
65341,103,"2020-04-12",7414476694,Checking,751,Withdrawal,EUR,Euro,Telephone,Priceland,Alaska,91354,Tuvalu,2499.85,Completed
61870,32,"2020-02-01",2342810792,Savings,816,Withdrawal,INR,Indian Rupee,Online,East Charles,Vermont,20750,Cuba,4035.81,Pending
4759,1387,"2023-10-18",2552240900,Investment,553,Payment,EUR,Euro,In-Store,North Andrea,Illinois,70137,Grenada,8213.07,Failed
39265,698,"2021-11-28",1905214712,Checking,323,Payment,USD,Us Dollar,Online,North Nicholas,Oregon,17409,Tokelau,6151.14,Pending
23212,1498,"2024-02-06",7414476694,Checking,751,Transfer,EUR,Euro,Telephone,Delgadoland,Illinois,46645,Belgium,7985.08,Completed
17578,1397,"2023-10-28",2835651681,Investment,828,Deposit,USD,Us Dollar,Telephone,Port Frank,Missouri,29206,Mauritius,7348.29,Failed
10187,157,"2020-06-05",3221389644,Savings,600,Transfer,INR,Indian Rupee,In-Store,Lake Jeremiah,Louisiana,89105,Netherlands Antilles,7354.09,Completed
4040,23,"2020-01-23",7268934381,Savings,666,Transfer,USD,Us Dollar,Mobile App,Port Misty,Delaware,32818,Belarus,6789.86,Pending
58465,203,"2020-07-21",2507273526,Savings,778,Deposit,USD,Us Dollar,ATM,Sarahside,Alabama,21382,Nepal,1954.02,Failed
49362,1750,"2024-10-15",8466553961,Checking,513,Deposit,EUR,Euro,ATM,Delgadoland,Illinois,46645,Belgium,1835.77,Completed
80924,889,"2022-06-07",7697169500,Checking,553,Transfer,INR,Indian Rupee,Telephone,Nicolebury,Mississippi,13554,Lebanon,7097.54,Completed
61982,286,"2020-10-12",5341948287,Savings,705,Payment,INR,Indian Rupee,Telephone,Lake Stacyhaven,Rhode Island,83569,Niue,5669.02,Completed
39395,295,"2020-10-21",7740150564,Investment,586,Withdrawal,INR,Indian Rupee,Mobile App,Lake Mark,Virginia,76393,Sierra Leone,3981.72,Failed
14814,1449,"2023-12-19",2387898494,Investment,827,Transfer,INR,Indian Rupee,Online,Port Meagan,Alabama,43600,Netherlands Antilles,1814.86,Completed
27025,1064,"2022-11-29",2971836125,Checking,359,Withdrawal,EUR,Euro,In-Store,Port Melissa,Alabama,50584,Saudi Arabia,5659.04,Failed
65668,1635,"2024-06-22",9846911760,Investment,728,Payment,USD,Us Dollar,Telephone,Lake Charlestown,Georgia,93217,Denmark,9091.45,Pending
