"date_id","interaction_id","interaction_date","customer_id","first_name","last_name","full_name","city","state","postal_code","country","channel_id","channel_name","interaction_type","interaction_rating"
1723,22533,"2024-09-18",77,Chad,Taylor,Chad Taylor,Lake Kimberly,Arkansas,80991,San Marino,4,ATM,Phone,5
1,68764,"2020-01-01",11,Douglas,Wood,Douglas Wood,Ryanberg,Rhode Island,28377,Lebanon,2,Mobile App,Social Media,3
1031,19403,"2022-10-27",57,Jeffrey,Kelly,Jeffrey Kelly,Bradleyshire,New York,93159,San Marino,2,Mobile App,In-Person,4
1448,16480,"2023-12-18",44,Edward,Burke,Edward Burke,Wrightside,Nebraska,57279,Cambodia,2,Mobile App,Website,2
1610,12945,"2024-05-28",89,Alexandra,Delacruz,Alexandra Delacruz,Jamesmouth,Washington,23597,New Caledonia,2,Mobile App,Email,5
992,34492,"2022-09-18",66,James,Dixon,James Dixon,Jameschester,Iowa,91979,Togo,3,In-Store,Phone,1
190,103,"2020-07-08",31,Rachel,Blake,Rachel Blake,Sheilaberg,New York,40962,Iraq,3,In-Store,Website,3
1341,3899,"2023-09-02",51,Stanley,Mcpherson,Stanley Mcpherson,Joeside,Hawaii,16121,Aruba,3,In-Store,In-Person,3
562,41951,"2021-07-15",94,Stephanie,Weber,Stephanie Weber,South Matthewmouth,Wisconsin,73533,Aruba,5,Telephone,Email,2
9,25027,"2020-01-09",37,Nicholas,Alvarez,Nicholas Alvarez,Dianefurt,Oklahoma,14041,South Africa,4,ATM,Chat,5
262,24525,"2020-09-18",22,Michael,Allison,Michael Allison,Yolandafurt,Mississippi,78654,Iraq,4,ATM,In-Person,2
1789,58784,"2024-11-23",67,James,Roth,James Roth,Ashleyview,Indiana,3397,Cook Islands,5,Telephone,Website,2
727,32636,"2021-12-27",64,David,Harrington,David Harrington,Lisaview,Oklahoma,31480,Grenada,5,Telephone,Phone,3
891,3783,"2022-06-09",70,Jeffrey,Lowe,Jeffrey Lowe,New Lauraville,South Carolina,56491,Korea,2,Mobile App,Chat,3
65,78423,"2020-03-05",53,Judy,Nelson,Judy Nelson,South Kenneth,New Hampshire,92976,Costa Rica,2,Mobile App,Website,4
175,56354,"2020-06-23",89,Alexandra,Delacruz,Alexandra Delacruz,Jamesmouth,Washington,23597,Western Sahara,3,In-Store,Website,3
1067,61260,"2022-12-02",86,David,Ali,David Ali,Alanmouth,Vermont,98291,Iraq,1,Online,Chat,2
1805,65759,"2024-12-09",8,Richard,Christensen,Richard Christensen,Chadfort,Nebraska,87608,Madagascar,2,Mobile App,Phone,3
574,2847,"2021-07-27",55,Cole,Howard,Cole Howard,Bakerland,Delaware,6390,French Polynesia,4,ATM,Phone,4
1108,91211,"2023-01-12",94,Stephanie,Weber,Stephanie Weber,South Matthewmouth,Wisconsin,73533,Cook Islands,1,Online,Phone,5
1328,14335,"2023-08-20",34,Derek,Martin,Derek Martin,West Deanna,Kentucky,32572,Netherlands Antilles,3,In-Store,Social Media,2
748,37633,"2022-01-17",72,David,Wilcox,David Wilcox,Port Whitneytown,Alabama,11448,Western Sahara,4,ATM,Chat,5
532,6507,"2021-06-15",98,Jeff,Anderson,Jeff Anderson,East Dominiquestad,Kentucky,73343,Iraq,4,ATM,Chat,1
243,75291,"2020-08-30",5,Daniel,Martinez,Daniel Martinez,Johnstad,Pennsylvania,94135,Sao Tome and Principe,4,ATM,Website,2
330,3945,"2020-11-25",6,Frances,Long,Frances Long,West Aliciamouth,Kansas,96932,Tokelau,5,Telephone,Chat,3
1710,45972,"2024-09-05",3,Megan,Keith,Megan Keith,East Randyshire,Montana,27121,Netherlands Antilles,2,Mobile App,Social Media,5
1430,18234,"2023-11-30",51,Stanley,Mcpherson,Stanley Mcpherson,Joeside,Hawaii,16121,Nepal,5,Telephone,Chat,5
1299,38947,"2023-07-22",22,Michael,Allison,Michael Allison,Yolandafurt,Mississippi,78654,New Caledonia,2,Mobile App,In-Person,3
140,19443,"2020-05-19",94,Stephanie,Weber,Stephanie Weber,South Matthewmouth,Wisconsin,73533,Tokelau,4,ATM,Website,2
402,95361,"2021-02-05",74,Nicole,Foster,Nicole Foster,West Teresaside,Nevada,62180,Nigeria,1,Online,Website,4
1794,55046,"2024-11-28",17,Alicia,Tate,Alicia Tate,New Dominiqueburgh,Montana,78869,San Marino,2,Mobile App,Chat,2
748,97216,"2022-01-17",31,Rachel,Blake,Rachel Blake,Sheilaberg,New York,40962,South Africa,3,In-Store,Website,2
659,20170,"2021-10-20",73,Heidi,Martinez,Heidi Martinez,South Rebekahchester,Delaware,26916,Tokelau,1,Online,Chat,3
1121,4192,"2023-01-25",24,Alison,Sheppard,Alison Sheppard,Christineport,Ohio,90422,Tokelau,2,Mobile App,Social Media,2
1632,22799,"2024-06-19",51,Stanley,Mcpherson,Stanley Mcpherson,Joeside,Hawaii,16121,Aruba,5,Telephone,Social Media,2
289,24752,"2020-10-15",47,Danny,Mccarthy,Danny Mccarthy,West John,Rhode Island,95552,Nigeria,1,Online,Website,4
1013,16048,"2022-10-09",89,Alexandra,Delacruz,Alexandra Delacruz,Jamesmouth,Washington,23597,Tokelau,4,ATM,Chat,1
1619,95160,"2024-06-06",37,Nicholas,Alvarez,Nicholas Alvarez,Dianefurt,Oklahoma,14041,Palau,5,Telephone,Phone,5
866,41582,"2022-05-15",4,Zachary,May,Zachary May,North Christopher,Alabama,51247,Belgium,1,Online,Chat,3
1217,23192,"2023-05-01",29,Barbara,Rivera,Barbara Rivera,Georgeville,Nevada,58964,Cambodia,5,Telephone,Social Media,5
1781,44642,"2024-11-15",86,David,Ali,David Ali,Alanmouth,Vermont,98291,Denmark,5,Telephone,Website,4
1521,7858,"2024-02-29",83,Mary,Jenkins,Mary Jenkins,South Anthony,Wisconsin,84650,Namibia,2,Mobile App,Chat,4
632,83652,"2021-09-23",69,Justin,Smith,Justin Smith,Jamesside,Oklahoma,39535,Aruba,4,ATM,Email,4
867,51482,"2022-05-16",51,Stanley,Mcpherson,Stanley Mcpherson,Joeside,Hawaii,16121,San Marino,1,Online,Website,4
457,58540,"2021-04-01",71,Kathryn,Allen,Kathryn Allen,Lake Timothy,Kentucky,71464,Iraq,1,Online,Social Media,2
1319,9195,"2023-08-11",87,Beth,Martin,Beth Martin,Lake Michael,Mississippi,55682,Latvia,2,Mobile App,Email,3
1261,5929,"2023-06-14",29,Barbara,Rivera,Barbara Rivera,Georgeville,Nevada,58964,Korea,5,Telephone,Chat,3
1139,26798,"2023-02-12",38,Timothy,Johnson,Timothy Johnson,South Kaylee,Kansas,49184,Tokelau,5,Telephone,In-Person,5
1693,94178,"2024-08-19",19,Allen,Scott,Allen Scott,South Lisaton,Colorado,94602,Saint Martin,5,Telephone,Chat,4
1307,53167,"2023-07-30",71,Kathryn,Allen,Kathryn Allen,Lake Timothy,Kentucky,71464,Cook Islands,4,ATM,Email,2
455,68063,"2021-03-30",48,Jeffery,Taylor,Jeffery Taylor,Josephville,Wisconsin,67688,Mongolia,4,ATM,Social Media,4
182,1541,"2020-06-30",24,Alison,Sheppard,Alison Sheppard,Christineport,Ohio,90422,Mauritius,4,ATM,Email,1
630,29070,"2021-09-21",6,Frances,Long,Frances Long,West Aliciamouth,Kansas,96932,Nigeria,4,ATM,In-Person,3
1683,12757,"2024-08-09",73,Heidi,Martinez,Heidi Martinez,South Rebekahchester,Delaware,26916,Korea,5,Telephone,Social Media,5
936,19026,"2022-07-24",48,Jeffery,Taylor,Jeffery Taylor,Josephville,Wisconsin,67688,Niue,2,Mobile App,Social Media,4
167,81883,"2020-06-15",91,Adrian,Schmitt,Adrian Schmitt,Kathryntown,New Jersey,32489,Cayman Islands,2,Mobile App,Email,5
1724,63008,"2024-09-19",22,Michael,Allison,Michael Allison,Yolandafurt,Mississippi,78654,Cuba,1,Online,Email,3
1284,9848,"2023-07-07",34,Derek,Martin,Derek Martin,West Deanna,Kentucky,32572,Colombia,4,ATM,Chat,3
719,53436,"2021-12-19",45,David,Wheeler,David Wheeler,South Randyfort,New York,34385,Niue,5,Telephone,Social Media,3
1406,50506,"2023-11-06",91,Adrian,Schmitt,Adrian Schmitt,Kathryntown,New Jersey,32489,Colombia,5,Telephone,Social Media,1
86,14923,"2020-03-26",35,Raven,Trevino,Raven Trevino,Heatherfurt,Hawaii,33965,Saudi Arabia,3,In-Store,Chat,1
259,63920,"2020-09-15",95,Sharon,Durham,Sharon Durham,Lake Stanley,Connecticut,99285,Guernsey,2,Mobile App,Email,2
1414,76259,"2023-11-14",53,Judy,Nelson,Judy Nelson,South Kenneth,New Hampshire,92976,Mongolia,4,ATM,Email,5
1034,28908,"2022-10-30",21,Phillip,Watson,Phillip Watson,West Paulview,Illinois,6116,Grenada,1,Online,Chat,4
786,19686,"2022-02-24",47,Danny,Mccarthy,Danny Mccarthy,West John,Rhode Island,95552,Papua New Guinea,1,Online,Social Media,4
893,46221,"2022-06-11",28,Amber,Miller,Amber Miller,West Cody,Michigan,74994,Netherlands Antilles,3,In-Store,Chat,1
1048,74150,"2022-11-13",37,Nicholas,Alvarez,Nicholas Alvarez,Dianefurt,Oklahoma,14041,Korea,2,Mobile App,Email,3
1180,7910,"2023-03-25",24,Alison,Sheppard,Alison Sheppard,Christineport,Ohio,90422,Svalbard & Jan Mayen Islands,1,Online,In-Person,3
1343,90021,"2023-09-04",43,Christian,Ballard,Christian Ballard,Bishoptown,Indiana,37362,Papua New Guinea,2,Mobile App,Phone,4
1821,24320,"2024-12-25",46,David,Wilson,David Wilson,Colemantown,Idaho,37304,Aruba,5,Telephone,Social Media,5
853,58869,"2022-05-02",42,Gloria,Marshall,Gloria Marshall,West Paula,Alabama,14054,Latvia,1,Online,Website,4
1787,45967,"2024-11-21",94,Stephanie,Weber,Stephanie Weber,South Matthewmouth,Wisconsin,73533,Denmark,4,ATM,Email,2
697,38405,"2021-11-27",61,Glen,Smith,Glen Smith,Lake Markmouth,Virginia,62733,Togo,1,Online,Phone,5
1796,89370,"2024-11-30",8,Richard,Christensen,Richard Christensen,Chadfort,Nebraska,87608,Sao Tome and Principe,3,In-Store,Chat,5
415,11988,"2021-02-18",91,Adrian,Schmitt,Adrian Schmitt,Kathryntown,New Jersey,32489,Sao Tome and Principe,5,Telephone,Email,4
190,29158,"2020-07-08",97,Jesse,George,Jesse George,West Robin,South Carolina,29481,Tokelau,4,ATM,Social Media,5
1625,93172,"2024-06-12",54,Gavin,Morris,Gavin Morris,East Eric,Louisiana,56621,Cook Islands,2,Mobile App,Phone,2
1360,4494,"2023-09-21",19,Allen,Scott,Allen Scott,South Lisaton,Colorado,94602,Namibia,5,Telephone,Chat,5
1350,83263,"2023-09-11",41,Stephanie,Reynolds,Stephanie Reynolds,North Kristi,New Mexico,99110,Cook Islands,1,Online,Email,1
768,53751,"2022-02-06",57,Jeffrey,Kelly,Jeffrey Kelly,Bradleyshire,New York,93159,Korea,4,ATM,In-Person,3
773,77706,"2022-02-11",48,Jeffery,Taylor,Jeffery Taylor,Josephville,Wisconsin,67688,Namibia,4,ATM,In-Person,2
839,27366,"2022-04-18",39,Caroline,Wu,Caroline Wu,Lake Dylanside,Utah,21664,Korea,3,In-Store,Phone,1
1306,70388,"2023-07-29",65,Sarah,Roberts,Sarah Roberts,New Christopher,South Dakota,27014,Sierra Leone,2,Mobile App,Phone,4
381,64622,"2021-01-15",97,Jesse,George,Jesse George,West Robin,South Carolina,29481,Guernsey,5,Telephone,Chat,5
368,93850,"2021-01-02",2,Christopher,Riley,Christopher Riley,Reynoldsville,Maryland,74865,Cook Islands,3,In-Store,Social Media,1
613,71209,"2021-09-04",88,Chris,Molina,Chris Molina,Johnsonview,Arkansas,96565,Grenada,3,In-Store,Chat,4
1699,66402,"2024-08-25",35,Raven,Trevino,Raven Trevino,Heatherfurt,Hawaii,33965,Denmark,3,In-Store,Social Media,5
1307,8360,"2023-07-30",86,David,Ali,David Ali,Alanmouth,Vermont,98291,Cook Islands,1,Online,In-Person,2
35,70131,"2020-02-04",10,Robert,Williams,Robert Williams,South Stephenport,Montana,12479,Namibia,2,Mobile App,Social Media,4
681,98753,"2021-11-11",46,David,Wilson,David Wilson,Colemantown,Idaho,37304,Svalbard & Jan Mayen Islands,4,ATM,Website,5
1807,67635,"2024-12-11",47,Danny,Mccarthy,Danny Mccarthy,West John,Rhode Island,95552,Cook Islands,3,In-Store,Phone,3
719,14454,"2021-12-19",60,Steven,Hernandez,Steven Hernandez,Melissaview,Tennessee,14193,Lebanon,3,In-Store,Email,4
1066,39744,"2022-12-01",9,Charles,Perry,Charles Perry,North Ann,New Mexico,94882,Nepal,4,ATM,Social Media,3
1318,64249,"2023-08-10",47,Danny,Mccarthy,Danny Mccarthy,West John,Rhode Island,95552,Western Sahara,5,Telephone,Social Media,1
1013,45696,"2022-10-09",78,Chad,Diaz,Chad Diaz,East Jennifer,Washington,65358,Cayman Islands,3,In-Store,In-Person,1
270,30728,"2020-09-26",35,Raven,Trevino,Raven Trevino,Heatherfurt,Hawaii,33965,Sierra Leone,5,Telephone,Chat,2
1053,85805,"2022-11-18",72,David,Wilcox,David Wilcox,Port Whitneytown,Alabama,11448,Colombia,4,ATM,Email,3
1799,31128,"2024-12-03",15,David,Gates,David Gates,East Michaelview,Colorado,53647,Saint Martin,5,Telephone,Social Media,1
229,21245,"2020-08-16",14,Robert,Gibson,Robert Gibson,Laurenfort,Maryland,67475,Iraq,5,Telephone,Chat,3
217,75700,"2020-08-04",66,James,Dixon,James Dixon,Jameschester,Iowa,91979,Aruba,2,Mobile App,Chat,5
505,96779,"2021-05-19",2,Christopher,Riley,Christopher Riley,Reynoldsville,Maryland,74865,Papua New Guinea,2,Mobile App,Phone,3
1499,20756,"2024-02-07",50,Hannah,Hernandez,Hannah Hernandez,Frazierland,Connecticut,96248,Denmark,4,ATM,Social Media,3
595,42602,"2021-08-17",17,Alicia,Tate,Alicia Tate,New Dominiqueburgh,Montana,78869,Korea,4,ATM,Chat,2
588,76814,"2021-08-10",24,Alison,Sheppard,Alison Sheppard,Christineport,Ohio,90422,Latvia,1,Online,Email,2
1536,37452,"2024-03-15",2,Christopher,Riley,Christopher Riley,Reynoldsville,Maryland,74865,Sierra Leone,3,In-Store,Phone,3
103,43669,"2020-04-12",17,Alicia,Tate,Alicia Tate,New Dominiqueburgh,Montana,78869,Belarus,4,ATM,Website,4
219,22951,"2020-08-06",54,Gavin,Morris,Gavin Morris,East Eric,Louisiana,56621,Svalbard & Jan Mayen Islands,1,Online,Website,4
1486,8504,"2024-01-25",28,Amber,Miller,Amber Miller,West Cody,Michigan,74994,Belarus,4,ATM,In-Person,4
1759,59681,"2024-10-24",48,Jeffery,Taylor,Jeffery Taylor,Josephville,Wisconsin,67688,Iraq,4,ATM,Phone,5
897,8773,"2022-06-15",66,James,Dixon,James Dixon,Jameschester,Iowa,91979,Cambodia,5,Telephone,Phone,5
1718,99631,"2024-09-13",73,Heidi,Martinez,Heidi Martinez,South Rebekahchester,Delaware,26916,San Marino,3,In-Store,Phone,2
1518,11179,"2024-02-26",17,Alicia,Tate,Alicia Tate,New Dominiqueburgh,Montana,78869,Iraq,3,In-Store,Email,2
765,19680,"2022-02-03",39,Caroline,Wu,Caroline Wu,Lake Dylanside,Utah,21664,Korea,5,Telephone,Website,4
94,74043,"2020-04-03",55,Cole,Howard,Cole Howard,Bakerland,Delaware,6390,Guernsey,1,Online,Chat,1
867,70827,"2022-05-16",69,Justin,Smith,Justin Smith,Jamesside,Oklahoma,39535,French Polynesia,4,ATM,Phone,5
1638,60257,"2024-06-25",15,David,Gates,David Gates,East Michaelview,Colorado,53647,Sierra Leone,5,Telephone,Phone,3
1317,32572,"2023-08-09",15,David,Gates,David Gates,East Michaelview,Colorado,53647,Cambodia,5,Telephone,In-Person,3
1404,70525,"2023-11-04",54,Gavin,Morris,Gavin Morris,East Eric,Louisiana,56621,Svalbard & Jan Mayen Islands,3,In-Store,Email,5
1376,13656,"2023-10-07",19,Allen,Scott,Allen Scott,South Lisaton,Colorado,94602,Grenada,5,Telephone,Email,3
157,85599,"2020-06-05",43,Christian,Ballard,Christian Ballard,Bishoptown,Indiana,37362,Cook Islands,3,In-Store,Website,4
1704,99155,"2024-08-30",34,Derek,Martin,Derek Martin,West Deanna,Kentucky,32572,Belgium,5,Telephone,In-Person,4
1693,27862,"2024-08-19",88,Chris,Molina,Chris Molina,Johnsonview,Arkansas,96565,Nigeria,5,Telephone,Website,5
707,95870,"2021-12-07",23,Laura,Gutierrez,Laura Gutierrez,Keithtown,Georgia,54425,Cayman Islands,1,Online,Website,4
261,9252,"2020-09-17",56,Anita,Craig,Anita Craig,Port Bailey,Utah,19023,Lebanon,5,Telephone,In-Person,4
609,23750,"2021-08-31",2,Christopher,Riley,Christopher Riley,Reynoldsville,Maryland,74865,Madagascar,3,In-Store,Social Media,4
1373,87506,"2023-10-04",40,Karen,Cox,Karen Cox,Lake Jasonstad,Kentucky,51667,Netherlands Antilles,1,Online,Social Media,1
1110,45795,"2023-01-14",74,Nicole,Foster,Nicole Foster,West Teresaside,Nevada,62180,Mongolia,1,Online,In-Person,5
44,23395,"2020-02-13",58,Emily,Kelly,Emily Kelly,South Jacqueline,Indiana,30197,San Marino,4,ATM,Email,2
134,59346,"2020-05-13",19,Allen,Scott,Allen Scott,South Lisaton,Colorado,94602,Cuba,4,ATM,Email,3
1764,23945,"2024-10-29",28,Amber,Miller,Amber Miller,West Cody,Michigan,74994,Cuba,4,ATM,Website,5
1146,24960,"2023-02-19",73,Heidi,Martinez,Heidi Martinez,South Rebekahchester,Delaware,26916,South Africa,5,Telephone,Chat,2
1454,63525,"2023-12-24",66,James,Dixon,James Dixon,Jameschester,Iowa,91979,Iraq,4,ATM,Website,4
107,18252,"2020-04-16",88,Chris,Molina,Chris Molina,Johnsonview,Arkansas,96565,Netherlands Antilles,2,Mobile App,Phone,1
1631,42374,"2024-06-18",16,Madison,Torres,Madison Torres,New Tylermouth,Nebraska,84575,Mongolia,1,Online,In-Person,4
1470,22375,"2024-01-09",7,Sean,Dunn,Sean Dunn,Port Williammouth,Idaho,67434,Madagascar,1,Online,Email,4
707,8852,"2021-12-07",95,Sharon,Durham,Sharon Durham,Lake Stanley,Connecticut,99285,Nigeria,3,In-Store,Phone,1
1205,87949,"2023-04-19",74,Nicole,Foster,Nicole Foster,West Teresaside,Nevada,62180,Aruba,2,Mobile App,In-Person,2
1511,54273,"2024-02-19",10,Robert,Williams,Robert Williams,South Stephenport,Montana,12479,Nigeria,2,Mobile App,Social Media,2
1402,82575,"2023-11-02",79,Heather,Holmes,Heather Holmes,Andreabury,Maine,77736,Tokelau,2,Mobile App,Phone,2
717,79854,"2021-12-17",63,Sara,Maddox,Sara Maddox,Clarkville,Kentucky,94765,Korea,5,Telephone,Social Media,1
1790,61645,"2024-11-24",71,Kathryn,Allen,Kathryn Allen,Lake Timothy,Kentucky,71464,Christmas Island,4,ATM,Website,5
1585,51875,"2024-05-03",18,Michael,Jones,Michael Jones,Richardside,Louisiana,28362,Cambodia,4,ATM,In-Person,2
1731,995,"2024-09-26",73,Heidi,Martinez,Heidi Martinez,South Rebekahchester,Delaware,26916,Papua New Guinea,3,In-Store,Chat,2
403,14315,"2021-02-06",99,Sheila,Davis,Sheila Davis,Port Dylan,Oklahoma,75720,French Polynesia,3,In-Store,Phone,1
29,79864,"2020-01-29",36,Nancy,Lawrence,Nancy Lawrence,Newtonfort,Missouri,24470,Mauritius,5,Telephone,Social Media,4
1003,84353,"2022-09-29",69,Justin,Smith,Justin Smith,Jamesside,Oklahoma,39535,Aruba,3,In-Store,Social Media,3
438,82639,"2021-03-13",23,Laura,Gutierrez,Laura Gutierrez,Keithtown,Georgia,54425,Palestinian Territory,3,In-Store,Chat,1
676,76150,"2021-11-06",66,James,Dixon,James Dixon,Jameschester,Iowa,91979,Iraq,3,In-Store,In-Person,4
1827,31633,"2024-12-31",29,Barbara,Rivera,Barbara Rivera,Georgeville,Nevada,58964,Niue,2,Mobile App,Website,5
818,96598,"2022-03-28",88,Chris,Molina,Chris Molina,Johnsonview,Arkansas,96565,Palestinian Territory,5,Telephone,Social Media,1
31,15225,"2020-01-31",14,Robert,Gibson,Robert Gibson,Laurenfort,Maryland,67475,Cayman Islands,2,Mobile App,Email,1
1422,44565,"2023-11-22",19,Allen,Scott,Allen Scott,South Lisaton,Colorado,94602,Aruba,5,Telephone,Chat,5
1688,51611,"2024-08-14",59,Donna,Barnett,Donna Barnett,North Barbaraborough,Maryland,71417,Western Sahara,4,ATM,Chat,1
1646,80124,"2024-07-03",58,Emily,Kelly,Emily Kelly,South Jacqueline,Indiana,30197,Korea,2,Mobile App,Email,2
750,67566,"2022-01-19",51,Stanley,Mcpherson,Stanley Mcpherson,Joeside,Hawaii,16121,Korea,2,Mobile App,Email,5
657,46167,"2021-10-18",9,Charles,Perry,Charles Perry,North Ann,New Mexico,94882,Korea,1,Online,Website,2
487,51086,"2021-05-01",60,Steven,Hernandez,Steven Hernandez,Melissaview,Tennessee,14193,Belgium,4,ATM,In-Person,4
554,97676,"2021-07-07",21,Phillip,Watson,Phillip Watson,West Paulview,Illinois,6116,Costa Rica,2,Mobile App,In-Person,3
293,60014,"2020-10-19",7,Sean,Dunn,Sean Dunn,Port Williammouth,Idaho,67434,Colombia,4,ATM,Website,2
360,23702,"2020-12-25",78,Chad,Diaz,Chad Diaz,East Jennifer,Washington,65358,Togo,3,In-Store,Email,3
985,29143,"2022-09-11",43,Christian,Ballard,Christian Ballard,Bishoptown,Indiana,37362,Cook Islands,4,ATM,Email,2
180,76787,"2020-06-28",58,Emily,Kelly,Emily Kelly,South Jacqueline,Indiana,30197,Papua New Guinea,2,Mobile App,Social Media,5
841,49492,"2022-04-20",54,Gavin,Morris,Gavin Morris,East Eric,Louisiana,56621,Belarus,5,Telephone,Phone,3
375,13371,"2021-01-09",17,Alicia,Tate,Alicia Tate,New Dominiqueburgh,Montana,78869,Netherlands Antilles,4,ATM,Phone,3
1510,50605,"2024-02-18",2,Christopher,Riley,Christopher Riley,Reynoldsville,Maryland,74865,Tokelau,2,Mobile App,In-Person,5
8,18958,"2020-01-08",80,Robert,Price,Robert Price,Lake Lynnside,California,90473,Cook Islands,3,In-Store,In-Person,1
408,38255,"2021-02-11",37,Nicholas,Alvarez,Nicholas Alvarez,Dianefurt,Oklahoma,14041,Sierra Leone,4,ATM,Social Media,3
196,70332,"2020-07-14",70,Jeffrey,Lowe,Jeffrey Lowe,New Lauraville,South Carolina,56491,Christmas Island,2,Mobile App,Social Media,2
905,24114,"2022-06-23",21,Phillip,Watson,Phillip Watson,West Paulview,Illinois,6116,Niue,3,In-Store,Social Media,5
900,60822,"2022-06-18",10,Robert,Williams,Robert Williams,South Stephenport,Montana,12479,Aruba,4,ATM,Phone,5
735,55663,"2022-01-04",5,Daniel,Martinez,Daniel Martinez,Johnstad,Pennsylvania,94135,Svalbard & Jan Mayen Islands,1,Online,Chat,2
386,53916,"2021-01-20",92,Michael,Taylor,Michael Taylor,Lake Karen,Connecticut,39013,Belarus,4,ATM,Phone,5
1500,55694,"2024-02-08",24,Alison,Sheppard,Alison Sheppard,Christineport,Ohio,90422,Western Sahara,1,Online,Chat,3
27,58027,"2020-01-27",74,Nicole,Foster,Nicole Foster,West Teresaside,Nevada,62180,Aruba,4,ATM,Social Media,1
317,79929,"2020-11-12",41,Stephanie,Reynolds,Stephanie Reynolds,North Kristi,New Mexico,99110,Cambodia,5,Telephone,Social Media,4
1553,37542,"2024-04-01",32,Bryan,Mitchell,Bryan Mitchell,Caseyville,New York,78190,Aruba,3,In-Store,Website,5
904,45159,"2022-06-22",71,Kathryn,Allen,Kathryn Allen,Lake Timothy,Kentucky,71464,Iraq,3,In-Store,Social Media,4
206,48170,"2020-07-24",22,Michael,Allison,Michael Allison,Yolandafurt,Mississippi,78654,Latvia,1,Online,In-Person,2
730,68345,"2021-12-30",58,Emily,Kelly,Emily Kelly,South Jacqueline,Indiana,30197,Mongolia,2,Mobile App,Email,4
1268,42838,"2023-06-21",79,Heather,Holmes,Heather Holmes,Andreabury,Maine,77736,Papua New Guinea,1,Online,Chat,4
1615,68475,"2024-06-02",82,Amanda,Hall,Amanda Hall,Port Trevor,Colorado,1960,Colombia,5,Telephone,In-Person,3
288,41781,"2020-10-14",5,Daniel,Martinez,Daniel Martinez,Johnstad,Pennsylvania,94135,Cambodia,5,Telephone,Email,1
903,38168,"2022-06-21",82,Amanda,Hall,Amanda Hall,Port Trevor,Colorado,1960,Netherlands Antilles,1,Online,Email,2
654,23769,"2021-10-15",28,Amber,Miller,Amber Miller,West Cody,Michigan,74994,Niue,1,Online,Email,5
539,52556,"2021-06-22",89,Alexandra,Delacruz,Alexandra Delacruz,Jamesmouth,Washington,23597,Western Sahara,5,Telephone,Phone,5
973,97716,"2022-08-30",43,Christian,Ballard,Christian Ballard,Bishoptown,Indiana,37362,New Caledonia,5,Telephone,Social Media,5
619,20403,"2021-09-10",63,Sara,Maddox,Sara Maddox,Clarkville,Kentucky,94765,Nepal,5,Telephone,Email,2
1010,45473,"2022-10-06",63,Sara,Maddox,Sara Maddox,Clarkville,Kentucky,94765,Palau,4,ATM,Chat,2
47,54402,"2020-02-16",14,Robert,Gibson,Robert Gibson,Laurenfort,Maryland,67475,Cuba,5,Telephone,Website,4
1418,33860,"2023-11-18",75,Teresa,Barr,Teresa Barr,Lake Daniel,Maine,12671,Sweden,4,ATM,Website,5
221,63282,"2020-08-08",90,Linda,Murphy,Linda Murphy,Weaverport,Massachusetts,97312,Nepal,3,In-Store,Chat,2
218,38514,"2020-08-05",8,Richard,Christensen,Richard Christensen,Chadfort,Nebraska,87608,Lebanon,2,Mobile App,Phone,1
1312,73068,"2023-08-04",77,Chad,Taylor,Chad Taylor,Lake Kimberly,Arkansas,80991,Belarus,4,ATM,Website,2
568,95634,"2021-07-21",25,Mary,Case,Mary Case,Rodriguezberg,Mississippi,9545,South Africa,2,Mobile App,Phone,3
207,11982,"2020-07-25",13,Brenda,Taylor,Brenda Taylor,North Stevenhaven,Washington,65833,Cambodia,5,Telephone,Social Media,2
1660,94188,"2024-07-17",28,Amber,Miller,Amber Miller,West Cody,Michigan,74994,French Polynesia,2,Mobile App,Website,5
578,393,"2021-07-31",19,Allen,Scott,Allen Scott,South Lisaton,Colorado,94602,Cayman Islands,1,Online,Phone,2
1276,99540,"2023-06-29",16,Madison,Torres,Madison Torres,New Tylermouth,Nebraska,84575,Belgium,4,ATM,Chat,1
555,45999,"2021-07-08",39,Caroline,Wu,Caroline Wu,Lake Dylanside,Utah,21664,Belgium,3,In-Store,Phone,1
1164,80095,"2023-03-09",55,Cole,Howard,Cole Howard,Bakerland,Delaware,6390,Netherlands Antilles,3,In-Store,In-Person,1
219,31759,"2020-08-06",21,Phillip,Watson,Phillip Watson,West Paulview,Illinois,6116,Korea,2,Mobile App,Social Media,1
105,1532,"2020-04-14",37,Nicholas,Alvarez,Nicholas Alvarez,Dianefurt,Oklahoma,14041,French Polynesia,5,Telephone,Website,1
174,7453,"2020-06-22",9,Charles,Perry,Charles Perry,North Ann,New Mexico,94882,Aruba,1,Online,Phone,5
979,25153,"2022-09-05",74,Nicole,Foster,Nicole Foster,West Teresaside,Nevada,62180,Aruba,3,In-Store,Email,1
1795,82472,"2024-11-29",91,Adrian,Schmitt,Adrian Schmitt,Kathryntown,New Jersey,32489,Palau,5,Telephone,Chat,2
1827,64241,"2024-12-31",66,James,Dixon,James Dixon,Jameschester,Iowa,91979,Colombia,5,Telephone,Website,5
1614,59792,"2024-06-01",23,Laura,Gutierrez,Laura Gutierrez,Keithtown,Georgia,54425,Madagascar,5,Telephone,In-Person,3
412,917,"2021-02-15",56,Anita,Craig,Anita Craig,Port Bailey,Utah,19023,Nepal,2,Mobile App,Email,4
